GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,NumArticles,sentiment_label,sentiment_binary,sentiment_enc,stability_label,event_polarity,geo_zone,month,media_intensity,tension_score,EventRootCode_enc,Actor1CountryCode_enc,Actor1Type1Code_enc,GoldsteinScale_scaled,AvgTone_scaled,NumMentions_scaled,cluster_id,cluster_name
1279349300,2025-12-15,202512,2025,05,1,3.4,-3.407155026,BEN,UNKNOWN,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,12,0.2823,0.0036,4,5,25,0.6183564587876469,-0.4726137522358388,-0.8103806064252487,0,Evenements neutres
1279351690,2025-12-15,202512,2025,01,1,0.0,-6.918238994,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,12,0.2823,3.4591,0,5,25,-0.1211785046264978,-1.2329236859479198,-0.8103806064252487,0,Evenements neutres
1279351691,2025-12-15,202512,2025,19,4,-10.0,-6.918238994,BEN,UNKNOWN,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,12,0.2823,8.4591,18,5,25,-2.2962813381975122,-1.2329236859479198,-0.8103806064252487,1,Conflits et tensions
1279343399,2025-12-15,202512,2025,17,4,-5.0,-11.14922813,UNKNOWN,COP,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,12,0.2823,8.0746,16,76,2,-1.2087299214120049,-2.1491259468015955,-0.8103806064252487,1,Conflits et tensions
1279354864,2025-12-15,202512,2025,02,1,3.4,-3.898635478,UNKNOWN,MIL,BN,5,5,negatif,0,0,stable,cooperation,sud_centre,12,0.4604,0.2493,1,76,16,0.6183564587876469,-0.5790417024889795,-0.0696388449511211,0,Evenements neutres
1279357742,2025-12-15,202512,2025,05,1,3.4,-0.954198473,BEN,UNKNOWN,BN,10,10,neutre,1,1,stable,cooperation,sud_centre,12,0.6161,-1.2229,4,5,25,0.6183564587876469,0.0585633005511951,1.1649307575057584,0,Evenements neutres
1279419382,2025-12-15,202512,2025,18,4,-9.0,-11.2412178,UNKNOWN,CRM,BN,10,10,negatif,0,0,tres_instable,conflit,sud_centre,12,0.6161,10.1206,17,76,3,-2.0787710548404106,-2.1690459089948484,1.1649307575057584,1,Conflits et tensions
1279418682,2025-12-15,202512,2025,05,1,3.4,4.597701149,AFR,IGO,BN,10,10,positif,1,2,stable,cooperation,sud_centre,12,0.6161,0.5989,4,0,9,0.6183564587876469,1.2608029712769928,1.1649307575057584,0,Evenements neutres
1279399735,2025-12-15,202512,2025,03,1,4.0,5.846153846,BRA,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,12,0.6161,0.9231,2,7,25,0.7488626288019078,1.5311499626761853,1.1649307575057584,0,Evenements neutres
1279416122,2025-12-15,202512,2025,08,2,7.0,-3.686635945,BEN,GOV,BN,10,10,negatif,0,0,tres_stable,cooperation,sud_centre,12,0.6161,-1.6567,7,5,7,1.401393478873212,-0.533134127406394,1.1649307575057584,0,Evenements neutres
1279416123,2025-12-15,202512,2025,17,4,-5.0,-3.686635945,BEN,GOV,BN,10,10,negatif,0,0,tres_instable,conflit,sud_centre,12,0.6161,4.3433,16,5,7,-1.2087299214120049,-0.533134127406394,1.1649307575057584,1,Conflits et tensions
1279408270,2025-12-15,202512,2025,01,1,0.0,-9.657947686,UNKNOWN,CVL,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,12,0.4135,4.829,0,76,4,-0.1211785046264978,-1.8261956649121471,-0.316552765442497,0,Evenements neutres
1279408271,2025-12-15,202512,2025,17,4,-5.0,-9.657947686,UNKNOWN,CVL,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,12,0.4135,7.329,16,76,4,-1.2087299214120049,-1.8261956649121471,-0.316552765442497,1,Conflits et tensions
1279374838,2025-12-15,202512,2025,04,1,1.9,5.705474171,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,12,0.2823,1.9027,3,5,25,0.2920910337519948,1.5006863920670168,-0.8103806064252487,0,Evenements neutres
1279374839,2025-12-15,202512,2025,05,1,3.4,5.705474171,BEN,UNKNOWN,BN,4,4,positif,1,2,stable,cooperation,sud_centre,12,0.4135,1.1527,4,5,25,0.6183564587876469,1.5006863920670168,-0.316552765442497,0,Evenements neutres
1279374842,2025-12-15,202512,2025,08,2,5.0,5.705474171,BEN,UNKNOWN,BN,2,2,positif,1,2,tres_stable,cooperation,sud_centre,12,0.2823,0.3527,7,5,25,0.9663729121590093,1.5006863920670168,-0.8103806064252487,0,Evenements neutres
1279375675,2025-12-15,202512,2025,04,1,2.8,5.705474171,NGA,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,12,0.2823,1.4527,3,56,25,0.4878502887733861,1.5006863920670168,-0.8103806064252487,0,Evenements neutres
1279361049,2025-12-15,202512,2025,04,1,1.9,-2.162516383,BEN,UNKNOWN,BN,4,4,negatif,0,0,stable,cooperation,sud_centre,12,0.4135,0.1313,3,5,25,0.2920910337519948,-0.2030926776105952,-0.316552765442497,0,Evenements neutres
1279361238,2025-12-15,202512,2025,04,1,2.8,-2.162516383,UNKNOWN,CRM,BN,4,4,negatif,0,0,stable,cooperation,sud_centre,12,0.4135,-0.3187,3,76,3,0.4878502887733861,-0.2030926776105952,-0.316552765442497,0,Evenements neutres
1279372598,2025-12-15,202512,2025,11,3,-2.0,-4.122340426,BEN,UNKNOWN,BN,2,2,negatif,0,0,instable,cooperation,sud_centre,12,0.2823,3.0612,10,5,25,-0.5561990713407007,-0.627484034183436,-0.8103806064252487,1,Conflits et tensions
1279373334,2025-12-15,202512,2025,01,1,0.0,-4.122340426,UNKNOWN,UNKNOWN,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,12,0.4135,2.0612,0,76,25,-0.1211785046264978,-0.627484034183436,-0.316552765442497,0,Evenements neutres
1279370562,2025-12-15,202512,2025,05,1,3.4,-1.960784314,BEN,UNKNOWN,BN,5,5,neutre,1,1,stable,cooperation,sud_centre,12,0.4604,-0.7196,4,5,25,0.6183564587876469,-0.1594084771167064,-0.0696388449511211,0,Evenements neutres
1279370563,2025-12-15,202512,2025,01,1,0.0,-1.960784314,BEN,CVL,BN,2,2,neutre,1,1,neutre,cooperation,sud_centre,12,0.2823,0.9804,0,5,4,-0.1211785046264978,-0.1594084771167064,-0.8103806064252487,0,Evenements neutres
1279408949,2025-12-15,202512,2025,05,1,3.4,1.375515818,NGA,UNKNOWN,BN,3,3,neutre,1,1,stable,cooperation,sud_centre,12,0.3562,-1.0122,4,56,25,0.6183564587876469,0.5630527785306343,-0.5634666859338728,0,Evenements neutres
1279361050,2025-12-15,202512,2025,04,1,1.9,-2.162516383,BEN,UNKNOWN,BN,1,1,negatif,0,0,stable,cooperation,sud_centre,12,0.1781,0.1313,3,5,25,0.2920910337519948,-0.2030926776105952,-1.0572945269166245,0,Evenements neutres
1279399709,2025-12-15,202512,2025,03,1,4.0,5.846153846,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,12,0.6161,0.9231,2,5,25,0.7488626288019078,1.5311499626761853,1.1649307575057584,0,Evenements neutres
1279413933,2025-12-15,202512,2025,03,1,4.0,4.829545455,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,12,0.6161,0.4148,2,5,25,0.7488626288019078,1.311007845479074,1.1649307575057584,0,Evenements neutres
1279349301,2025-12-15,202512,2025,05,1,3.4,-3.407155026,BEN,UNKNOWN,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,12,0.2823,0.0036,4,5,25,0.6183564587876469,-0.4726137522358388,-0.8103806064252487,0,Evenements neutres
1279349304,2025-12-15,202512,2025,05,1,3.4,-3.407155026,BEN,UNKNOWN,BN,6,6,negatif,0,0,stable,cooperation,sud_centre,12,0.5,0.0036,4,5,25,0.6183564587876469,-0.4726137522358388,0.17727507554025476,0,Evenements neutres
1279361239,2025-12-15,202512,2025,04,1,2.8,-2.162516383,UNKNOWN,CRM,BN,1,1,negatif,0,0,stable,cooperation,sud_centre,12,0.1781,-0.3187,3,76,3,0.4878502887733861,-0.2030926776105952,-1.0572945269166245,0,Evenements neutres
1279374836,2025-12-15,202512,2025,04,1,2.8,5.705474171,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,cooperation,sud_centre,12,0.2823,1.4527,3,5,25,0.4878502887733861,1.5006863920670168,-0.8103806064252487,0,Evenements neutres
1279374841,2025-12-15,202512,2025,08,2,5.0,5.705474171,BEN,UNKNOWN,BN,1,1,positif,1,2,tres_stable,cooperation,sud_centre,12,0.1781,0.3527,7,5,25,0.9663729121590093,1.5006863920670168,-1.0572945269166245,0,Evenements neutres
1263202071,2025-09-15,202509,2025,04,1,2.8,7.058823529,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,9,0.6161,2.1294,3,5,25,0.4878502887733861,1.7937482983182624,1.1649307575057584,0,Evenements neutres
1263208979,2025-09-15,202509,2025,02,1,3.0,5.952380952,BEN,UNKNOWN,BN,5,5,positif,1,2,stable,cooperation,sud_centre,9,0.4604,1.4762,1,5,25,0.5313523454448064,1.5541529795955706,-0.0696388449511211,0,Evenements neutres
1263170872,2025-09-15,202509,2025,05,1,3.4,0.0,BEN,UNKNOWN,BN,3,3,neutre,1,1,stable,cooperation,sud_centre,9,0.3562,-1.7,4,5,25,0.6183564587876469,0.26519082195680077,-0.5634666859338728,0,Evenements neutres
1263201940,2025-09-15,202509,2025,04,1,1.9,7.058823529,UNKNOWN,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,9,0.6161,2.5794,3,76,25,0.2920910337519948,1.7937482983182624,1.1649307575057584,0,Evenements neutres
1263142293,2025-09-15,202509,2025,06,2,6.0,-3.726469458,USA,UNKNOWN,BN,1,1,negatif,0,0,tres_stable,cooperation,sud_centre,9,0.1781,-1.1368,5,77,25,1.1838831955161107,-0.5417599010718984,-1.0572945269166245,0,Evenements neutres
1263274983,2025-09-15,202509,2025,13,3,-4.4,-7.04845815,BEN,UNKNOWN,BN,4,4,negatif,0,0,tres_instable,conflit,sud_centre,9,0.4135,5.7242,12,5,25,-1.078223751397744,-1.2611220767493794,-0.316552765442497,1,Conflits et tensions
1263274984,2025-09-15,202509,2025,04,1,1.0,-7.296137339,BEN,UNKNOWN,BN,3,3,negatif,0,0,neutre,cooperation,sud_centre,9,0.3562,3.1481,3,5,25,0.0963317787306036,-1.314755925864563,-0.5634666859338728,0,Evenements neutres
1263274985,2025-09-15,202509,2025,01,1,0.0,-7.04845815,BEN,MIL,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,9,0.2823,3.5242,0,5,16,-0.1211785046264978,-1.2611220767493794,-0.8103806064252487,0,Evenements neutres
1263275106,2025-09-15,202509,2025,04,1,1.0,-7.296137339,UNKNOWN,COP,BN,3,3,negatif,0,0,neutre,cooperation,sud_centre,9,0.3562,3.1481,3,76,2,0.0963317787306036,-1.314755925864563,-0.5634666859338728,0,Evenements neutres
1263275107,2025-09-15,202509,2025,05,1,3.4,-7.296137339,UNKNOWN,COP,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,9,0.2823,1.9481,4,76,2,0.6183564587876469,-1.314755925864563,-0.8103806064252487,0,Evenements neutres
1263278053,2025-09-15,202509,2025,01,1,0.0,-4.365079365,BEN,UNKNOWN,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,9,0.4135,2.1825,0,5,25,-0.1211785046264978,-0.6800480936882728,-0.316552765442497,0,Evenements neutres
1263278627,2025-09-15,202509,2025,01,1,0.0,-5.118110236,UNKNOWN,GOV,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,9,0.4135,2.5591,0,76,7,-0.1211785046264978,-0.843113647469173,-0.316552765442497,0,Evenements neutres
1263236211,2025-09-15,202509,2025,01,1,0.0,-3.06122449,UNKNOWN,GOV,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,9,0.2823,1.5306,0,76,7,-0.1211785046264978,-0.3977040020583276,-0.8103806064252487,0,Evenements neutres
1263208981,2025-09-15,202509,2025,02,1,3.0,5.952380952,BEN,UNKNOWN,BN,5,5,positif,1,2,stable,cooperation,sud_centre,9,0.4604,1.4762,1,5,25,0.5313523454448064,1.5541529795955706,-0.0696388449511211,0,Evenements neutres
1263170873,2025-09-15,202509,2025,15,4,-7.2,0.0,BEN,UNKNOWN,BN,4,4,neutre,1,1,tres_instable,conflit,sud_centre,9,0.4135,3.6,14,5,25,-1.6872525447976279,0.26519082195680077,-0.316552765442497,1,Conflits et tensions
1263208957,2025-09-15,202509,2025,04,1,1.9,5.952380952,AFR,UNKNOWN,BN,8,8,positif,1,2,stable,cooperation,sud_centre,9,0.5646,2.0262,3,0,25,0.2920910337519948,1.5541529795955706,0.6711029165230065,0,Evenements neutres
1263149205,2025-09-15,202509,2025,02,1,3.0,-1.417525773,BEN,EDU,BN08,10,10,neutre,1,1,stable,cooperation,sud_centre,9,0.6161,-0.7912,1,5,5,0.5313523454448064,-0.04176820731378495,1.1649307575057584,0,Evenements neutres
1263211457,2025-09-15,202509,2025,04,1,1.9,6.770833333,BEN,UNKNOWN,BN,6,6,positif,1,2,stable,cooperation,sud_centre,9,0.5,2.4354,3,5,25,0.2920910337519948,1.731385276292556,0.17727507554025476,0,Evenements neutres
1248804036,2025-06-10,202506,2025,02,1,3.0,0.36900369,BEN,UNKNOWN,BN,3,3,neutre,1,1,stable,cooperation,sud_centre,6,0.3562,-1.3155,1,5,25,0.5313523454448064,0.34509696309167814,-0.5634666859338728,0,Evenements neutres
1248804037,2025-06-10,202506,2025,05,1,3.5,0.36900369,BEN,UNKNOWN,BN,4,4,neutre,1,1,stable,cooperation,sud_centre,6,0.4135,-1.5655,4,5,25,0.6401074871233571,0.34509696309167814,-0.316552765442497,0,Evenements neutres
1248801816,2025-06-10,202506,2025,01,1,-0.4,-1.030927835,BEN,UNKNOWN,BN,4,4,neutre,1,1,neutre,cooperation,sud_centre,6,0.4135,0.7155,0,5,25,-0.20818261796933837,0.041947891558507006,-0.316552765442497,0,Evenements neutres
1248801817,2025-06-10,202506,2025,03,1,4.0,-1.030927835,BEN,UNKNOWN,BN,2,2,neutre,1,1,stable,cooperation,sud_centre,6,0.2823,-1.4845,2,5,25,0.7488626288019078,0.041947891558507006,-0.8103806064252487,0,Evenements neutres
1248801818,2025-06-10,202506,2025,08,2,5.0,-1.030927835,BEN,UNKNOWN,BN,2,2,neutre,1,1,tres_stable,cooperation,sud_centre,6,0.2823,-1.9845,7,5,25,0.9663729121590093,0.041947891558507006,-0.8103806064252487,0,Evenements neutres
1248890478,2025-06-10,202506,2025,01,1,0.0,-4.210526316,BEN,UNKNOWN,BN,2,2,negatif,0,0,neutre,cooperation,sud_centre,6,0.2823,2.1053,0,5,25,-0.1211785046264978,-0.646580304392671,-0.8103806064252487,0,Evenements neutres
1248868143,2025-06-10,202506,2025,07,2,7.0,-5.582137161,BEN,UNKNOWN,BN,10,10,negatif,0,0,tres_stable,cooperation,sud_centre,6,0.6161,-0.7089,6,5,25,1.401393478873212,-0.9435966560792853,1.1649307575057584,0,Evenements neutres
1248866793,2025-06-10,202506,2025,03,1,4.0,3.504672897,BEN,UNKNOWN,BN,4,4,positif,1,2,stable,cooperation,sud_centre,6,0.4135,-0.2477,2,5,25,0.7488626288019078,1.0241124661800918,-0.316552765442497,0,Evenements neutres
1248854896,2025-06-10,202506,2025,01,1,-2.0,-3.542673108,BEN,UNKNOWN,BN,4,4,negatif,0,0,instable,cooperation,sud_centre,6,0.4135,2.7713,0,5,25,-0.5561990713407007,-0.5019596023725132,-0.316552765442497,0,Evenements neutres
1248854897,2025-06-10,202506,2025,11,3,-2.0,-3.542673108,BEN,UNKNOWN,BN,4,4,negatif,0,0,instable,cooperation,sud_centre,6,0.4135,2.7713,10,5,25,-0.5561990713407007,-0.5019596023725132,-0.316552765442497,1,Conflits et tensions
1248849513,2025-06-10,202506,2025,11,3,-2.0,-9.198813056,BEN,UNKNOWN,BN,7,7,negatif,0,0,instable,cooperation,sud_centre,6,0.5343,5.5994,10,5,25,-0.5561990713407007,-1.726772061466096,0.4241889960316306,1,Conflits et tensions
1248876835,2025-06-10,202506,2025,04,1,1.0,-6.206896552,BEN,UNKNOWN,BN,10,10,negatif,0,0,neutre,cooperation,sud_centre,6,0.6161,2.6034,3,5,25,0.0963317787306036,-1.0788855798095223,1.1649307575057584,0,Evenements neutres
1248769583,2025-06-10,202506,2025,17,4,-5.0,-7.142857143,BEN,UNKNOWN,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,6,0.2823,6.0714,16,5,25,-1.2087299214120049,-1.2815637673396503,-0.8103806064252487,1,Conflits et tensions
1248804038,2025-06-10,202506,2025,01,1,0.0,0.36900369,BEN,UNKNOWN,BN,2,2,neutre,1,1,neutre,cooperation,sud_centre,6,0.2823,0.1845,0,5,25,-0.1211785046264978,0.34509696309167814,-0.8103806064252487,0,Evenements neutres
1248804039,2025-06-10,202506,2025,05,1,3.4,0.36900369,BEN,EDU,BN,1,1,neutre,1,1,stable,cooperation,sud_centre,6,0.1781,-1.5155,4,5,5,0.6183564587876469,0.34509696309167814,-1.0572945269166245,0,Evenements neutres
1248801819,2025-06-10,202506,2025,02,1,3.0,-1.030927835,BEN,UNKNOWN,BN,2,2,neutre,1,1,stable,cooperation,sud_centre,6,0.2823,-0.9845,1,5,25,0.5313523454448064,0.041947891558507006,-0.8103806064252487,0,Evenements neutres
1248802164,2025-06-10,202506,2025,03,1,4.0,3.87755102,UNKNOWN,GOV,BN,4,4,positif,1,2,stable,cooperation,sud_centre,6,0.4135,-0.0612,2,76,7,0.7488626288019078,1.1048575988982665,-0.316552765442497,0,Evenements neutres
1248799877,2025-06-10,202506,2025,01,1,0.4,2.6,BEN,LEG,BN,1,1,positif,1,2,neutre,cooperation,sud_centre,6,0.1781,1.1,0,5,14,-0.03417439128365724,0.8282094924494486,-1.0572945269166245,0,Evenements neutres
1248799878,2025-06-10,202506,2025,12,3,-4.0,2.6,BEN,LEG,BN,1,1,positif,1,2,tres_instable,cooperation,sud_centre,6,0.1781,3.3,11,5,14,-0.9912196380549034,0.8282094924494486,-1.0572945269166245,1,Conflits et tensions
1248890695,2025-06-10,202506,2025,02,1,3.0,-4.210526316,UNKNOWN,CVL,BN,5,5,negatif,0,0,stable,cooperation,sud_centre,6,0.4604,0.6053,1,76,4,0.5313523454448064,-0.646580304392671,-0.0696388449511211,0,Evenements neutres
1248890696,2025-06-10,202506,2025,04,1,5.0,-4.210526316,UNKNOWN,CVL,BN,5,5,negatif,0,0,tres_stable,cooperation,sud_centre,6,0.4604,-0.3947,3,76,4,0.9663729121590093,-0.646580304392671,-0.0696388449511211,0,Evenements neutres
1248891334,2025-06-10,202506,2025,11,3,-2.0,-4.210526316,UNKNOWN,OPP,BN,4,4,negatif,0,0,instable,cooperation,sud_centre,6,0.4135,3.1053,10,76,19,-0.5561990713407007,-0.646580304392671,-0.316552765442497,1,Conflits et tensions
1248858234,2025-06-10,202506,2025,04,1,1.9,-2.766798419,BEN,UNKNOWN,BN,10,10,negatif,0,0,stable,cooperation,sud_centre,6,0.6161,0.4334,3,5,25,0.2920910337519948,-0.33394731934571464,1.1649307575057584,0,Evenements neutres
1248858235,2025-06-10,202506,2025,07,2,7.4,-2.766798419,BEN,UNKNOWN,BN,4,4,negatif,0,0,tres_stable,cooperation,sud_centre,6,0.4135,-2.3166,6,5,25,1.4883975922160528,-0.33394731934571464,-0.316552765442497,0,Evenements neutres
1248858476,2025-06-10,202506,2025,04,1,2.8,-2.766798419,UNKNOWN,CVL,BN,10,10,negatif,0,0,stable,cooperation,sud_centre,6,0.6161,-0.0166,3,76,4,0.4878502887733861,-0.33394731934571464,1.1649307575057584,0,Evenements neutres
1248854926,2025-06-10,202506,2025,05,1,3.5,-3.542673108,UNKNOWN,BUS,BN,2,2,negatif,0,0,stable,cooperation,sud_centre,6,0.2823,0.0213,4,76,1,0.6401074871233571,-0.5019596023725132,-0.8103806064252487,0,Evenements neutres
1248854927,2025-06-10,202506,2025,07,2,7.4,-3.542673108,UNKNOWN,BUS,BN,2,2,negatif,0,0,tres_stable,cooperation,sud_centre,6,0.2823,-1.9287,6,76,1,1.4883975922160528,-0.5019596023725132,-0.8103806064252487,0,Evenements neutres
1248865766,2025-06-10,202506,2025,04,1,1.9,4.335260116,AFR,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,6,0.6161,1.2176,3,0,25,0.2920910337519948,1.2039725091683862,1.1649307575057584,0,Evenements neutres
1248876836,2025-06-10,202506,2025,03,1,4.0,-6.206896552,BEN,UNKNOWN,BN,10,10,negatif,0,0,stable,cooperation,sud_centre,6,0.6161,1.1034,2,5,25,0.7488626288019078,-1.0788855798095223,1.1649307575057584,0,Evenements neutres
1248769584,2025-06-10,202506,2025,17,4,-5.0,-7.142857143,BEN,UNKNOWN,BN,2,2,negatif,0,0,tres_instable,conflit,sud_centre,6,0.2823,6.0714,16,5,25,-1.2087299214120049,-1.2815637673396503,-0.8103806064252487,1,Conflits et tensions
1248797808,2025-06-10,202506,2025,04,1,2.8,-1.591657519,BEN,UNKNOWN,BN,4,4,neutre,1,1,stable,cooperation,sud_centre,6,0.4135,-0.6042,3,5,25,0.4878502887733861,-0.07947567813050936,-0.316552765442497,0,Evenements neutres
1248797809,2025-06-10,202506,2025,04,1,2.8,-1.591657519,BEN,UNKNOWN,BN,1,1,neutre,1,1,stable,cooperation,sud_centre,6,0.1781,-0.6042,3,5,25,0.4878502887733861,-0.07947567813050936,-1.0572945269166245,0,Evenements neutres
1248866794,2025-06-10,202506,2025,02,1,3.0,-4.267033723,BEN,UNKNOWN,BN,5,5,negatif,0,0,stable,cooperation,sud_centre,6,0.4604,0.6335,1,5,25,0.5313523454448064,-0.6588167371473351,-0.0696388449511211,0,Evenements neutres
1274739015,2025-11-18,202511,2025,05,1,3.4,3.244005642,BEN,UNKNOWN,BN,4,4,positif,1,2,stable,cooperation,sud_centre,11,0.4135,-0.078,4,5,25,0.6183564587876469,0.9676661079681425,-0.316552765442497,0,Evenements neutres
1274861884,2025-11-18,202511,2025,19,4,-10.0,-14.97584541,BEN,UNKNOWN,BN,1,1,negatif,0,0,tres_instable,conflit,sud_centre,11,0.1781,12.4879,18,5,25,-2.2962813381975122,-2.977763244289977,-1.0572945269166245,1,Conflits et tensions
1274883426,2025-11-18,202511,2025,11,3,-2.0,-4.210526316,BEN,UNKNOWN,BN,4,4,negatif,0,0,instable,cooperation,sud_centre,11,0.4135,3.1053,10,5,25,-0.5561990713407007,-0.646580304392671,-0.316552765442497,1,Conflits et tensions
1274763814,2025-11-18,202511,2025,01,1,0.4,1.503759398,BEN,UNKNOWN,BN,2,2,neutre,1,1,neutre,cooperation,sud_centre,11,0.2823,0.5519,0,5,25,-0.03417439128365724,0.5908233669578716,-0.8103806064252487,0,Evenements neutres
1274822438,2025-11-18,202511,2025,02,1,3.0,2.528089888,BEN,UNKNOWN,BN,3,3,positif,1,2,stable,cooperation,sud_centre,11,0.3562,-0.236,1,5,25,0.5313523454448064,0.812637671044365,-0.5634666859338728,0,Evenements neutres
1274849882,2025-11-18,202511,2025,07,2,7.4,-4.088785047,BEN,UNKNOWN,BN,4,4,negatif,0,0,tres_stable,cooperation,sud_centre,11,0.4135,-1.6556,6,5,25,1.4883975922160528,-0.6202177630786448,-0.316552765442497,0,Evenements neutres
1274861687,2025-11-18,202511,2025,19,4,-10.0,-14.97584541,UNKNOWN,UNKNOWN,BN,1,1,negatif,0,0,tres_instable,conflit,sud_centre,11,0.1781,12.4879,18,76,25,-2.2962813381975122,-2.977763244289977,-1.0572945269166245,1,Conflits et tensions
1274849889,2025-11-18,202511,2025,03,1,4.0,-4.088785047,BEN,UNKNOWN,BN,8,8,negatif,0,0,stable,cooperation,sud_centre,11,0.5646,0.0444,2,5,25,0.7488626288019078,-0.6202177630786448,0.6711029165230065,0,Evenements neutres
1274739016,2025-11-18,202511,2025,01,1,0.0,3.244005642,BEN,UNKNOWN,BN,1,1,positif,1,2,neutre,cooperation,sud_centre,11,0.1781,1.622,0,5,25,-0.1211785046264978,0.9676661079681425,-1.0572945269166245,0,Evenements neutres
1274739017,2025-11-18,202511,2025,04,1,1.9,3.244005642,BEN,LEG,BN,1,1,positif,1,2,stable,cooperation,sud_centre,11,0.1781,0.672,3,5,14,0.2920910337519948,0.9676661079681425,-1.0572945269166245,0,Evenements neutres
1274739366,2025-11-18,202511,2025,04,1,2.8,3.244005642,UNKNOWN,GOV,BN,1,1,positif,1,2,stable,cooperation,sud_centre,11,0.1781,0.222,3,76,7,0.4878502887733861,0.9676661079681425,-1.0572945269166245,0,Evenements neutres
1274739367,2025-11-18,202511,2025,05,1,3.4,3.244005642,UNKNOWN,GOV,BN,1,1,positif,1,2,stable,cooperation,sud_centre,11,0.1781,-0.078,4,76,7,0.6183564587876469,0.9676661079681425,-1.0572945269166245,0,Evenements neutres
1274750593,2025-11-18,202511,2025,01,1,0.0,2.485659656,UNKNOWN,MED,BN,4,4,positif,1,2,neutre,cooperation,sud_centre,11,0.4135,1.2428,0,76,15,-0.1211785046264978,0.803449589194621,-0.316552765442497,0,Evenements neutres
1274754694,2025-11-18,202511,2025,01,1,-0.4,-3.93442623,NGA,UNKNOWN,BN,4,4,negatif,0,0,neutre,cooperation,sud_centre,11,0.4135,2.1672,0,56,25,-0.20818261796933837,-0.5867920338762764,-0.316552765442497,0,Evenements neutres
1274860171,2025-11-18,202511,2025,12,3,-4.0,1.118568233,UNKNOWN,LEG,BN,4,4,neutre,1,1,tres_instable,cooperation,sud_centre,11,0.4135,2.5593,11,76,14,-0.9912196380549034,0.5074118986487125,-0.316552765442497,1,Conflits et tensions
1274860301,2025-11-18,202511,2025,05,1,3.4,1.118568233,UNKNOWN,OPP,BN,2,2,neutre,1,1,stable,cooperation,sud_centre,11,0.2823,-1.1407,4,76,19,0.6183564587876469,0.5074118986487125,-0.8103806064252487,0,Evenements neutres
1274869909,2025-11-18,202511,2025,04,1,2.8,0.0,BEN,UNKNOWN,BN,10,10,neutre,1,1,stable,cooperation,sud_centre,11,0.6161,-1.4,3,5,25,0.4878502887733861,0.26519082195680077,1.1649307575057584,0,Evenements neutres
1274870152,2025-11-18,202511,2025,14,3,-7.5,0.0,UNKNOWN,GOV,BN,10,10,neutre,1,1,tres_instable,conflit,sud_centre,11,0.6161,3.75,13,76,7,-1.7525056298047585,0.26519082195680077,1.1649307575057584,1,Conflits et tensions
1274870500,2025-11-18,202511,2025,04,1,1.9,0.0,USA,UNKNOWN,BN,10,10,neutre,1,1,stable,cooperation,sud_centre,11,0.6161,-0.95,3,77,25,0.2920910337519948,0.26519082195680077,1.1649307575057584,0,Evenements neutres
1274872496,2025-11-18,202511,2025,04,1,2.8,3.20855615,AFR,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,11,0.6161,0.2043,3,0,25,0.4878502887733861,0.9599896749468041,1.1649307575057584,0,Evenements neutres
1274872511,2025-11-18,202511,2025,04,1,1.9,3.20855615,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,cooperation,sud_centre,11,0.6161,0.6543,3,5,25,0.2920910337519948,0.9599896749468041,1.1649307575057584,0,Evenements neutres
1274791309,2025-11-18,202511,2025,04,1,1.9,0.809716599,AFR,UNKNOWN,BN,10,10,neutre,1,1,stable,cooperation,sud_centre,11,0.6161,-0.5451,3,0,25,0.2920910337519948,0.440531423127881,1.1649307575057584,0,Evenements neutres
